"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-06","14.54","0.85",,"0.0","46","54","43","    1","    1","    1",,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-07","16.78","0.00",,"0.0","50","53","43",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-08","17.00","0.00",,"0.0","47","58","42",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-09","9.17","0.00",,"0.0","54","68","46",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-10","8.95","0.00",,"0.0","61","73","52",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-11","8.05","0.00",,"0.0","67","78","57",,,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-12","5.37","0.03",,"0.0","64","77","54",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-13","12.08","0.00",,"0.0","58","66","50",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-14","7.83","0.00",,"0.0","57","66","50",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-15","9.84","0.00",,"0.0","57","63","52",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-16","12.75","0.00",,"0.0","71","88","60",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-17","13.87","0.00",,"0.0","71","73","59",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-18","11.41","0.00",,"0.0","59","65","49",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-19","10.96","0.00",,"0.0","50","54","46",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-20","8.72","0.24",,"0.0","54","66","49","    1",,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2017-04-21","13.42","0.27",,"0.0","52","54","48","    1","    1",,,,,,,
